Country Name,Country Code,Year,Proportion of seats held by women in national parliaments (%),ID,Economy,Code,Region,Income group,WBL Report Year,WBL INDEX,MOBILITY,Can a woman apply for a passport in the same way as a man?,Can a woman travel outside the country in the same way as a man?,Can a woman travel outside her home in the same way as a man?,Can a woman choose where to live in the same way as a man?,WORKPLACE,Can a woman get a job in the same way as a man?,Does the law prohibit discrimination in employment based on gender?,Is there legislation on sexual harassment in employment?,Are there criminal penalties or civil remedies for sexual harassment in employment?,PAY,Does the law mandate equal remuneration for work of equal value?,Can women work the same night hours as men?,Can women work in jobs deemed dangerous in the same way as men?,Are women able to work in the same industries as men?,MARRIAGE,Is there no legal provision that requires a married woman to obey her husband?,"Can a woman be ""head of household"" or ""head of family"" in the same way as a man?",Is there legislation specifically addressing domestic violence?,Can a woman obtain a judgment of divorce in the same way as a man?,Does a woman have the same rights to remarry as a man?,PARENTHOOD,Is paid leave of at least 14 weeks available to mothers?,Does the government administer 100% of maternity leave benefits?,Is there paid leave available to fathers?,Is there paid parental leave?,Is dismissal of pregnant workers prohibited?,ENTREPRENEURSHIP,Can a woman sign a contract in the same way as a man?,Can a woman register a business in the same way as a man?,Can a woman open a bank account in the same way as a man?,Does the law prohibit discrimination in access to credit based on gender?,ASSETS,Do men and women have equal ownership rights to immovable property?,Do sons and daughters have equal rights to inherit assets from their parents?,Do female and male surviving spouses have equal rights to inherit assets?,Does the law grant spouses equal administrative authority over assets during marriage?,Does the law provide for the valuation of nonmonetary contributions?,PENSION,Are the ages at which men and women can retire with full pension benefits equal?,Are the ages at which men and women can retire with partial pension benefits equal?,Is the mandatory retirement age for men and women equal?,Are periods of absence from work due to childcare accounted for in pension benefits?
China,CHN,2007,0.206209922,CHN2007,China,CHN,East Asia & Pacific,Upper middle income,2007,72.5,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,25,No,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,80,Yes,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No
China,CHN,2008,0.213257449,CHN2008,China,CHN,East Asia & Pacific,Upper middle income,2008,72.5,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,25,No,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,80,Yes,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No
China,CHN,2009,0.213257449,CHN2009,China,CHN,East Asia & Pacific,Upper middle income,2009,69.4,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,25,No,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,80,Yes,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,25,No,Yes,No,No
China,CHN,2010,0.213257449,CHN2010,China,CHN,East Asia & Pacific,Upper middle income,2010,69.4,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,25,No,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,80,Yes,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,25,No,Yes,No,No
China,CHN,2011,0.213230356,CHN2011,China,CHN,East Asia & Pacific,Upper middle income,2011,69.4,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,25,No,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,80,Yes,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,25,No,Yes,No,No
China,CHN,2012,0.213230356,CHN2012,China,CHN,East Asia & Pacific,Upper middle income,2012,69.4,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,25,No,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,80,Yes,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,25,No,Yes,No,No
China,CHN,2013,0.234014061,CHN2013,China,CHN,East Asia & Pacific,Upper middle income,2013,75.6,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,25,No,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,80,Yes,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,25,No,Yes,No,No
China,CHN,2014,0.234014061,CHN2014,China,CHN,East Asia & Pacific,Upper middle income,2014,75.6,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,25,No,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,80,Yes,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,25,No,Yes,No,No
China,CHN,2015,0.236228456,CHN2015,China,CHN,East Asia & Pacific,Upper middle income,2015,75.6,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,25,No,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,80,Yes,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,25,No,Yes,No,No
China,CHN,2016,0.236228456,CHN2016,China,CHN,East Asia & Pacific,Upper middle income,2016,75.6,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,25,No,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,80,Yes,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,25,No,Yes,No,No
China,CHN,2017,0.242476060,CHN2017,China,CHN,East Asia & Pacific,Upper middle income,2017,75.6,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,25,No,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,80,Yes,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,25,No,Yes,No,No
China,CHN,2018,0.248993289,CHN2018,China,CHN,East Asia & Pacific,Upper middle income,2018,75.6,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,25,No,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,80,Yes,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,25,No,Yes,No,No
China,CHN,2019,0.249411765,CHN2019,China,CHN,East Asia & Pacific,Upper middle income,2019,75.6,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,25,No,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,80,Yes,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,25,No,Yes,No,No
Cameroon,CMR,1997,0.055555556,CMR1997,Cameroon,CMR,Sub-Saharan Africa,Lower middle income,1997,50.6,50,No,Yes,Yes,No,0,No,No,No,No,25,No,Yes,No,No,40,Yes,No,No,Yes,No,80,Yes,Yes,Yes,No,Yes,50,Yes,Yes,No,No,60,No,Yes,Yes,No,Yes,100,Yes,Yes,Yes,Yes
Cameroon,CMR,1998,0.055555556,CMR1998,Cameroon,CMR,Sub-Saharan Africa,Lower middle income,1998,50.6,50,No,Yes,Yes,No,0,No,No,No,No,25,No,Yes,No,No,40,Yes,No,No,Yes,No,80,Yes,Yes,Yes,No,Yes,50,Yes,Yes,No,No,60,No,Yes,Yes,No,Yes,100,Yes,Yes,Yes,Yes
Cameroon,CMR,1999,0.055555556,CMR1999,Cameroon,CMR,Sub-Saharan Africa,Lower middle income,1999,50.6,50,No,Yes,Yes,No,0,No,No,No,No,25,No,Yes,No,No,40,Yes,No,No,Yes,No,80,Yes,Yes,Yes,No,Yes,50,Yes,Yes,No,No,60,No,Yes,Yes,No,Yes,100,Yes,Yes,Yes,Yes
Cameroon,CMR,2000,0.055555556,CMR2000,Cameroon,CMR,Sub-Saharan Africa,Lower middle income,2000,50.6,50,No,Yes,Yes,No,0,No,No,No,No,25,No,Yes,No,No,40,Yes,No,No,Yes,No,80,Yes,Yes,Yes,No,Yes,50,Yes,Yes,No,No,60,No,Yes,Yes,No,Yes,100,Yes,Yes,Yes,Yes
Cameroon,CMR,2001,0.055555556,CMR2001,Cameroon,CMR,Sub-Saharan Africa,Lower middle income,2001,50.6,50,No,Yes,Yes,No,0,No,No,No,No,25,No,Yes,No,No,40,Yes,No,No,Yes,No,80,Yes,Yes,Yes,No,Yes,50,Yes,Yes,No,No,60,No,Yes,Yes,No,Yes,100,Yes,Yes,Yes,Yes
Cameroon,CMR,2002,0.088888889,CMR2002,Cameroon,CMR,Sub-Saharan Africa,Lower middle income,2002,50.6,50,No,Yes,Yes,No,0,No,No,No,No,25,No,Yes,No,No,40,Yes,No,No,Yes,No,80,Yes,Yes,Yes,No,Yes,50,Yes,Yes,No,No,60,No,Yes,Yes,No,Yes,100,Yes,Yes,Yes,Yes
Cameroon,CMR,2003,0.088888889,CMR2003,Cameroon,CMR,Sub-Saharan Africa,Lower middle income,2003,50.6,50,No,Yes,Yes,No,0,No,No,No,No,25,No,Yes,No,No,40,Yes,No,No,Yes,No,80,Yes,Yes,Yes,No,Yes,50,Yes,Yes,No,No,60,No,Yes,Yes,No,Yes,100,Yes,Yes,Yes,Yes
Cameroon,CMR,2004,0.088888889,CMR2004,Cameroon,CMR,Sub-Saharan Africa,Lower middle income,2004,50.6,50,No,Yes,Yes,No,0,No,No,No,No,25,No,Yes,No,No,40,Yes,No,No,Yes,No,80,Yes,Yes,Yes,No,Yes,50,Yes,Yes,No,No,60,No,Yes,Yes,No,Yes,100,Yes,Yes,Yes,Yes
Cameroon,CMR,2005,0.088888889,CMR2005,Cameroon,CMR,Sub-Saharan Africa,Lower middle income,2005,50.6,50,No,Yes,Yes,No,0,No,No,No,No,25,No,Yes,No,No,40,Yes,No,No,Yes,No,80,Yes,Yes,Yes,No,Yes,50,Yes,Yes,No,No,60,No,Yes,Yes,No,Yes,100,Yes,Yes,Yes,Yes
Cameroon,CMR,2006,0.088888889,CMR2006,Cameroon,CMR,Sub-Saharan Africa,Lower middle income,2006,50.6,50,No,Yes,Yes,No,0,No,No,No,No,25,No,Yes,No,No,40,Yes,No,No,Yes,No,80,Yes,Yes,Yes,No,Yes,50,Yes,Yes,No,No,60,No,Yes,Yes,No,Yes,100,Yes,Yes,Yes,Yes
Cameroon,CMR,2007,0.138888889,CMR2007,Cameroon,CMR,Sub-Saharan Africa,Lower middle income,2007,50.6,50,No,Yes,Yes,No,0,No,No,No,No,25,No,Yes,No,No,40,Yes,No,No,Yes,No,80,Yes,Yes,Yes,No,Yes,50,Yes,Yes,No,No,60,No,Yes,Yes,No,Yes,100,Yes,Yes,Yes,Yes
Cameroon,CMR,2008,0.138888889,CMR2008,Cameroon,CMR,Sub-Saharan Africa,Lower middle income,2008,50.6,50,No,Yes,Yes,No,0,No,No,No,No,25,No,Yes,No,No,40,Yes,No,No,Yes,No,80,Yes,Yes,Yes,No,Yes,50,Yes,Yes,No,No,60,No,Yes,Yes,No,Yes,100,Yes,Yes,Yes,Yes
Cameroon,CMR,2009,0.138888889,CMR2009,Cameroon,CMR,Sub-Saharan Africa,Lower middle income,2009,50.6,50,No,Yes,Yes,No,0,No,No,No,No,25,No,Yes,No,No,40,Yes,No,No,Yes,No,80,Yes,Yes,Yes,No,Yes,50,Yes,Yes,No,No,60,No,Yes,Yes,No,Yes,100,Yes,Yes,Yes,Yes
Cameroon,CMR,2010,0.138888889,CMR2010,Cameroon,CMR,Sub-Saharan Africa,Lower middle income,2010,50.6,50,No,Yes,Yes,No,0,No,No,No,No,25,No,Yes,No,No,40,Yes,No,No,Yes,No,80,Yes,Yes,Yes,No,Yes,50,Yes,Yes,No,No,60,No,Yes,Yes,No,Yes,100,Yes,Yes,Yes,Yes
Cameroon,CMR,2011,0.138888889,CMR2011,Cameroon,CMR,Sub-Saharan Africa,Lower middle income,2011,50.6,50,No,Yes,Yes,No,0,No,No,No,No,25,No,Yes,No,No,40,Yes,No,No,Yes,No,80,Yes,Yes,Yes,No,Yes,50,Yes,Yes,No,No,60,No,Yes,Yes,No,Yes,100,Yes,Yes,Yes,Yes
Cameroon,CMR,2012,0.138888889,CMR2012,Cameroon,CMR,Sub-Saharan Africa,Lower middle income,2012,50.6,50,No,Yes,Yes,No,0,No,No,No,No,25,No,Yes,No,No,40,Yes,No,No,Yes,No,80,Yes,Yes,Yes,No,Yes,50,Yes,Yes,No,No,60,No,Yes,Yes,No,Yes,100,Yes,Yes,Yes,Yes
Cameroon,CMR,2013,0.311111111,CMR2013,Cameroon,CMR,Sub-Saharan Africa,Lower middle income,2013,50.6,50,No,Yes,Yes,No,0,No,No,No,No,25,No,Yes,No,No,40,Yes,No,No,Yes,No,80,Yes,Yes,Yes,No,Yes,50,Yes,Yes,No,No,60,No,Yes,Yes,No,Yes,100,Yes,Yes,Yes,Yes
Cameroon,CMR,2014,0.311111111,CMR2014,Cameroon,CMR,Sub-Saharan Africa,Lower middle income,2014,50.6,50,No,Yes,Yes,No,0,No,No,No,No,25,No,Yes,No,No,40,Yes,No,No,Yes,No,80,Yes,Yes,Yes,No,Yes,50,Yes,Yes,No,No,60,No,Yes,Yes,No,Yes,100,Yes,Yes,Yes,Yes
Cameroon,CMR,2015,0.311111111,CMR2015,Cameroon,CMR,Sub-Saharan Africa,Lower middle income,2015,50.6,50,No,Yes,Yes,No,0,No,No,No,No,25,No,Yes,No,No,40,Yes,No,No,Yes,No,80,Yes,Yes,Yes,No,Yes,50,Yes,Yes,No,No,60,No,Yes,Yes,No,Yes,100,Yes,Yes,Yes,Yes
Cameroon,CMR,2016,0.311111111,CMR2016,Cameroon,CMR,Sub-Saharan Africa,Lower middle income,2016,50.6,50,No,Yes,Yes,No,0,No,No,No,No,25,No,Yes,No,No,40,Yes,No,No,Yes,No,80,Yes,Yes,Yes,No,Yes,50,Yes,Yes,No,No,60,No,Yes,Yes,No,Yes,100,Yes,Yes,Yes,Yes
Cameroon,CMR,2017,0.311111111,CMR2017,Cameroon,CMR,Sub-Saharan Africa,Lower middle income,2017,50.6,50,No,Yes,Yes,No,0,No,No,No,No,25,No,Yes,No,No,40,Yes,No,No,Yes,No,80,Yes,Yes,Yes,No,Yes,50,Yes,Yes,No,No,60,No,Yes,Yes,No,Yes,100,Yes,Yes,Yes,Yes
Cameroon,CMR,2018,0.311111111,CMR2018,Cameroon,CMR,Sub-Saharan Africa,Lower middle income,2018,56.9,50,No,Yes,Yes,No,50,No,No,Yes,Yes,25,No,Yes,No,No,40,Yes,No,No,Yes,No,80,Yes,Yes,Yes,No,Yes,50,Yes,Yes,No,No,60,No,Yes,Yes,No,Yes,100,Yes,Yes,Yes,Yes
Cameroon,CMR,2019,0.311111111,CMR2019,Cameroon,CMR,Sub-Saharan Africa,Lower middle income,2019,56.9,50,No,Yes,Yes,No,50,No,No,Yes,Yes,25,No,Yes,No,No,40,Yes,No,No,Yes,No,80,Yes,Yes,Yes,No,Yes,50,Yes,Yes,No,No,60,No,Yes,Yes,No,Yes,100,Yes,Yes,Yes,Yes
"Congo, Rep.",COG,1997,,COG1997,"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,1997,46.3,50,No,Yes,Yes,No,25,Yes,No,No,No,25,No,Yes,No,No,40,Yes,No,No,Yes,No,20,Yes,No,No,No,No,75,Yes,Yes,Yes,No,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No
"Congo, Rep.",COG,1998,0.12,COG1998,"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,1998,46.3,50,No,Yes,Yes,No,25,Yes,No,No,No,25,No,Yes,No,No,40,Yes,No,No,Yes,No,20,Yes,No,No,No,No,75,Yes,Yes,Yes,No,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No
"Congo, Rep.",COG,1999,0.12,COG1999,"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,1999,46.3,50,No,Yes,Yes,No,25,Yes,No,No,No,25,No,Yes,No,No,40,Yes,No,No,Yes,No,20,Yes,No,No,No,No,75,Yes,Yes,Yes,No,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No
"Congo, Rep.",COG,2000,0.12,COG2000,"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,2000,46.3,50,No,Yes,Yes,No,25,Yes,No,No,No,25,No,Yes,No,No,40,Yes,No,No,Yes,No,20,Yes,No,No,No,No,75,Yes,Yes,Yes,No,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No
"Congo, Rep.",COG,2001,0.12,COG2001,"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,2001,46.3,50,No,Yes,Yes,No,25,Yes,No,No,No,25,No,Yes,No,No,40,Yes,No,No,Yes,No,20,Yes,No,No,No,No,75,Yes,Yes,Yes,No,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No
"Congo, Rep.",COG,2002,,COG2002,"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,2002,46.3,50,No,Yes,Yes,No,25,Yes,No,No,No,25,No,Yes,No,No,40,Yes,No,No,Yes,No,20,Yes,No,No,No,No,75,Yes,Yes,Yes,No,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No
"Congo, Rep.",COG,2003,0.085271318,COG2003,"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,2003,46.3,50,No,Yes,Yes,No,25,Yes,No,No,No,25,No,Yes,No,No,40,Yes,No,No,Yes,No,20,Yes,No,No,No,No,75,Yes,Yes,Yes,No,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No
"Congo, Rep.",COG,2004,0.085271318,COG2004,"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,2004,46.3,50,No,Yes,Yes,No,25,Yes,No,No,No,25,No,Yes,No,No,40,Yes,No,No,Yes,No,20,Yes,No,No,No,No,75,Yes,Yes,Yes,No,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No
"Congo, Rep.",COG,2005,0.085271318,COG2005,"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,2005,46.3,50,No,Yes,Yes,No,25,Yes,No,No,No,25,No,Yes,No,No,40,Yes,No,No,Yes,No,20,Yes,No,No,No,No,75,Yes,Yes,Yes,No,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No
"Congo, Rep.",COG,2006,0.085271318,COG2006,"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,2006,46.3,50,No,Yes,Yes,No,25,Yes,No,No,No,25,No,Yes,No,No,40,Yes,No,No,Yes,No,20,Yes,No,No,No,No,75,Yes,Yes,Yes,No,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No
"Congo, Rep.",COG,2007,0.072992701,COG2007,"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,2007,46.3,50,No,Yes,Yes,No,25,Yes,No,No,No,25,No,Yes,No,No,40,Yes,No,No,Yes,No,20,Yes,No,No,No,No,75,Yes,Yes,Yes,No,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No
"Congo, Rep.",COG,2008,0.072992701,COG2008,"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,2008,46.3,50,No,Yes,Yes,No,25,Yes,No,No,No,25,No,Yes,No,No,40,Yes,No,No,Yes,No,20,Yes,No,No,No,No,75,Yes,Yes,Yes,No,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No
"Congo, Rep.",COG,2009,0.072992701,COG2009,"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,2009,46.3,50,No,Yes,Yes,No,25,Yes,No,No,No,25,No,Yes,No,No,40,Yes,No,No,Yes,No,20,Yes,No,No,No,No,75,Yes,Yes,Yes,No,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No
"Congo, Rep.",COG,2010,0.072992701,COG2010,"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,2010,46.3,50,No,Yes,Yes,No,25,Yes,No,No,No,25,No,Yes,No,No,40,Yes,No,No,Yes,No,20,Yes,No,No,No,No,75,Yes,Yes,Yes,No,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No
"Congo, Rep.",COG,2011,0.072992701,COG2011,"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,2011,46.3,50,No,Yes,Yes,No,25,Yes,No,No,No,25,No,Yes,No,No,40,Yes,No,No,Yes,No,20,Yes,No,No,No,No,75,Yes,Yes,Yes,No,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No
"Congo, Rep.",COG,2012,0.073529412,COG2012,"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,2012,46.3,50,No,Yes,Yes,No,25,Yes,No,No,No,25,No,Yes,No,No,40,Yes,No,No,Yes,No,20,Yes,No,No,No,No,75,Yes,Yes,Yes,No,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No
"Congo, Rep.",COG,2013,0.073529412,COG2013,"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,2013,46.3,50,No,Yes,Yes,No,25,Yes,No,No,No,25,No,Yes,No,No,40,Yes,No,No,Yes,No,20,Yes,No,No,No,No,75,Yes,Yes,Yes,No,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No
"Congo, Rep.",COG,2014,0.073529412,COG2014,"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,2014,46.3,50,No,Yes,Yes,No,25,Yes,No,No,No,25,No,Yes,No,No,40,Yes,No,No,Yes,No,20,Yes,No,No,No,No,75,Yes,Yes,Yes,No,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No
"Congo, Rep.",COG,2015,0.073529412,COG2015,"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,2015,46.3,50,No,Yes,Yes,No,25,Yes,No,No,No,25,No,Yes,No,No,40,Yes,No,No,Yes,No,20,Yes,No,No,No,No,75,Yes,Yes,Yes,No,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No
"Congo, Rep.",COG,2016,0.073529412,COG2016,"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,2016,46.3,50,No,Yes,Yes,No,25,Yes,No,No,No,25,No,Yes,No,No,40,Yes,No,No,Yes,No,20,Yes,No,No,No,No,75,Yes,Yes,Yes,No,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No
"Congo, Rep.",COG,2017,0.112582781,COG2017,"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,2017,46.3,50,No,Yes,Yes,No,25,Yes,No,No,No,25,No,Yes,No,No,40,Yes,No,No,Yes,No,20,Yes,No,No,No,No,75,Yes,Yes,Yes,No,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No
"Congo, Rep.",COG,2018,0.112582781,COG2018,"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,2018,46.3,50,No,Yes,Yes,No,25,Yes,No,No,No,25,No,Yes,No,No,40,Yes,No,No,Yes,No,20,Yes,No,No,No,No,75,Yes,Yes,Yes,No,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No
"Congo, Rep.",COG,2019,0.112582781,COG2019,"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,2019,46.3,50,No,Yes,Yes,No,25,Yes,No,No,No,25,No,Yes,No,No,40,Yes,No,No,Yes,No,20,Yes,No,No,No,No,75,Yes,Yes,Yes,No,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No
Colombia,COL,1997,0.116564417,COL1997,Colombia,COL,Latin America & Caribbean,Upper middle income,1997,59.4,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,25,No,Yes,No,No,60,Yes,Yes,No,Yes,No,40,No,Yes,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No
Colombia,COL,1998,,COL1998,Colombia,COL,Latin America & Caribbean,Upper middle income,1998,61.9,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,25,No,Yes,No,No,80,Yes,Yes,Yes,Yes,No,40,No,Yes,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No
Colombia,COL,1999,0.118012422,COL1999,Colombia,COL,Latin America & Caribbean,Upper middle income,1999,61.9,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,25,No,Yes,No,No,80,Yes,Yes,Yes,Yes,No,40,No,Yes,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No
Colombia,COL,2000,0.118012422,COL2000,Colombia,COL,Latin America & Caribbean,Upper middle income,2000,61.9,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,25,No,Yes,No,No,80,Yes,Yes,Yes,Yes,No,40,No,Yes,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No
Colombia,COL,2001,0.118012422,COL2001,Colombia,COL,Latin America & Caribbean,Upper middle income,2001,61.9,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,25,No,Yes,No,No,80,Yes,Yes,Yes,Yes,No,40,No,Yes,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No
Colombia,COL,2002,0.120481928,COL2002,Colombia,COL,Latin America & Caribbean,Upper middle income,2002,61.9,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,25,No,Yes,No,No,80,Yes,Yes,Yes,Yes,No,40,No,Yes,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No
Colombia,COL,2003,0.120481928,COL2003,Colombia,COL,Latin America & Caribbean,Upper middle income,2003,64.4,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,25,No,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,40,No,Yes,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No
Colombia,COL,2004,0.120481928,COL2004,Colombia,COL,Latin America & Caribbean,Upper middle income,2004,66.9,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,25,No,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No
Colombia,COL,2005,0.121212121,COL2005,Colombia,COL,Latin America & Caribbean,Upper middle income,2005,66.9,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,25,No,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No
Colombia,COL,2006,0.084337349,COL2006,Colombia,COL,Latin America & Caribbean,Upper middle income,2006,66.9,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,25,No,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No
Colombia,COL,2007,0.084337349,COL2007,Colombia,COL,Latin America & Caribbean,Upper middle income,2007,73.1,100,Yes,Yes,Yes,Yes,75,Yes,No,Yes,Yes,25,No,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No
Colombia,COL,2008,0.084337349,COL2008,Colombia,COL,Latin America & Caribbean,Upper middle income,2008,73.1,100,Yes,Yes,Yes,Yes,75,Yes,No,Yes,Yes,25,No,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No
